example,toxicity,sa,toxicity_val
"  I'm not making them up! They are real! They were released for anniversary editions, although Sword in the Stone came out for a platinum release. Also, Alice in Wonderland was released 1986 & it has the artwork seen here. It is from 1986.  ",0,1,0.0648334
   The Mix is not a remix album!   It features digitally re-recorded versions of a selection of songs which had originally appeared on their earlier albums. I would remove the tag myself if I had access to the page.,0,1,0.064841904
`  {| class``messagebox standard-talk`` |- | |I am busy in Real Life. I may not be able to contribute to Wikipedia at least for some time as I want to devote more time for my book German Memories in Asia  |}   `,0,0,0.064950556
" One could incorporate Roxas' story into Sora (Kingdon Hearts) if they really wanted to, though. We did the same for Xehanort.   )  ",0,1,0.06497948
"` Heya, I divide between guidelines and rules, and I would assign this to the latter. But I do not want argue with you, finally style is not important at all.  I have removed the TOC on my userpage, since it has made the page a little bit too messy. Tomorrow I will move the entries of the last month to the archive, so you will have a lot of space to write -) ~~    ~~ `",0,0,0.06498781
"You guys can still put it in, you just need to mention that it existed only in Snorri's imagination.    ",0,1,0.06510392
" FisherQueen, I feel obliged that you apologise first, thank you.  ~ ",0,2,0.06563346
"` {| style``border-spacing8px;margin0px -8px`` width``100%`` |class``MainPageBG`` style``width 55%; border1px solid #084080; background-color#F5FFFA; vertical-aligntop;color#000000;font-size 85%``| {| width``100%`` cellpadding``2`` cellspacing``5`` style``vertical-aligntop; background-color#F5FFFA`` !  Hello Wagerweb, and welcome to Wikipedia! Here are some recommended guidelines to help you get involved. Please feel free to contact me if you need help with anything. Best of luck and happy editing!    |} {| style``border-spacing8px;margin0px -8px`` width``100%`` |class``MainPageBG`` style``width 55%; border1px solid #FFFFFF; background-color#F5FFFA; vertical-aligntop``| {| width``100%`` cellpadding``2`` cellspacing``5`` style``vertical-aligntop; background-color#F5FFFA`` ! Getting started |- |style``color#000``| * Wikipedia Tutorial * How to edit a page * The five pillars of Wikipedia * Manual of Style * Be bold in editing * How to write a great article * WikiProjects |- ! Getting your info out there |- | style``color#000``| * Cite your sources * Neutral Point of View * Point of View * Verifiability * Uploading images * Image use policy |- ! Getting more Wikipedia rules |- | style``color#000``| * Policy Library |- |} |class``MainPageBG`` style``width 55%; border1px solid #FFFFFF; background-color#F5FFFA; vertical-aligntop``| {| width``100%`` cellpadding``2`` cellspacing``5`` style``vertical-aligntop; background-color#F5FFFA`` ! Getting help |- |style``color#000``| * New contributors' help page * Where to ask a question * Help Desk * Frequently Asked Questions |- ! Getting along |- |style``color#000``| * Wikipedians * Wikiquette * Civility * Sign your posts * Conflict resolution |- ! Getting technical |- |style``color#000``|  * Pages needing attention * Peer review * Utilities * Village pump |- |} |} |} `",0,2,0.065856375
"`welcome {| style``border-spacing8px;margin0px -8px`` width``100%`` |class``MainPageBG`` style``width 55%; border1px solid #084080; background-color#F5FFFA; vertical-aligntop;color#000000;font-size 85%``| {| width``100%`` cellpadding``2`` cellspacing``5`` style``vertical-aligntop; background-color#F5FFFA`` !  Hello , and welcome to Wikipedia! Here are some recommended guidelines to help you get involved. Please feel free to contact me if you need help with anything. Best of luck and happy editing!   |} {| style``border-spacing8px;margin0px -8px`` width``100%`` |class``MainPageBG`` style``width 55%; border1px solid #FFFFFF; background-color#F5FFFA; vertical-aligntop``| {| width``100%`` cellpadding``2`` cellspacing``5`` style``vertical-aligntop; background-color#F5FFFA`` ! Getting Started |- |style``color#000``| * Wikipedia Tutorial * How to edit a page * The five pillars of Wikipedia * Manual of Style * Be bold in editing * How to write a great article * WikiProjects |- ! Getting your info out there |- | style``color#000``| * Cite your sources * Neutral Point of View * Point of View * Verifiability * Uploading images * Image use policy |- ! Getting more Wikipedia rules |- | style``color#000``| * Policy Library |- |} |class``MainPageBG`` style``width 55%; border1px solid #FFFFFF; background-color#F5FFFA; vertical-aligntop``| {| width``100%`` cellpadding``2`` cellspacing``5`` style``vertical-aligntop; background-color#F5FFFA`` ! Getting Help |- |style``color#000``| * New contributors' help page * Where to ask a question * Help Desk * Frequently Asked Questions |- ! Getting along |- |style``color#000``| * Wikipedians * Wikiquette * Civility * Sign your posts * Conflict resolution |- ! Getting technical |- |style``color#000``|  * Pages needing attention * Peer review * Utilities * Village pump |- |} |} |}  `",0,2,0.06585693
"  Reply to Dunc_Harris OpenOffice is a word processor indeed. As the text ist authentic, I have no further sources to mention but myself, Mihai Nadin and Elvira Nadin.  ",0,1,0.06587625
"` A welcome from    Hello, , and welcome to Wikipedia! Thank you for your contributions; I hope you like the place and decide to stay. We're glad to have you in our community! Here are a few good links for newcomers  *If you haven't already, drop by the New user log and tell others a bit about yourself. *Always sign your posts on talk pages! That way, others will know who left which comments. *The Five Pillars of Wikipedia *Simplified Ruleset *How to edit a page *Editing, policy, conduct, and structure tutorial *Picture tutorial *How to write a great article *Naming conventions *Manual of Style *Wikipedia Glossary *If you're ready for the complete list of Wikipedia documentation, there's also the Topical index.  I hope you enjoy editing here and being a Wikipedian! Though we all make goofy mistakes, here is what Wikipedia is not. If you have any questions or concerns, don't hesitate to see the help pages or add a question to the village pump. The Community Portal can also be very useful.  Happy Wiki-ing!      P.S. Feel free to leave a message on  if you need help with anything or simply wish to say hello. )`",0,2,0.06611811
"` {| style``border-spacing8px;margin0px -8px`` width``100%`` |class``MainPageBG`` style``width 55%; border1px solid #084080; background-color#F5FFFA; vertical-aligntop;color#000000;font-size 85%``| {| width``100%`` cellpadding``2`` cellspacing``5`` style``vertical-aligntop; background-color#F5FFFA`` !  Hello Anniefrankenstein, and welcome to Wikipedia! Here are some recommended guidelines to help you get involved. Please feel free to contact me if you need help with anything. Best of luck and happy editing!   |} {| style``border-spacing8px;margin0px -8px`` width``100%`` |class``MainPageBG`` style``width 55%; border1px solid #FFFFFF; background-color#F5FFFA; vertical-aligntop``| {| width``100%`` cellpadding``2`` cellspacing``5`` style``vertical-aligntop; background-color#F5FFFA`` ! Getting started |- |style``color#000``| * Wikipedia Tutorial * How to edit a page * The five pillars of Wikipedia * Manual of Style * Be bold in editing * How to write a great article * WikiProjects |- ! Getting your info out there |- | style``color#000``| * Cite your sources * Neutral Point of View * Point of View * Verifiability * Uploading images * Image use policy |- ! Getting more Wikipedia rules |- | style``color#000``| * Policy Library |- |} |class``MainPageBG`` style``width 55%; border1px solid #FFFFFF; background-color#F5FFFA; vertical-aligntop``| {| width``100%`` cellpadding``2`` cellspacing``5`` style``vertical-aligntop; background-color#F5FFFA`` ! Getting help |- |style``color#000``| * New contributors' help page * Where to ask a question * Help Desk * Frequently Asked Questions |- ! Getting along |- |style``color#000``| * Wikipedians * Wikiquette * Civility * Sign your posts * Conflict resolution |- ! Getting technical |- |style``color#000``|  * Pages needing attention * Peer review * Utilities * Village pump |- |} |} |}`",0,2,0.06628318
