example,toxicity,sa,toxicity_val
"Attendance at San Siro totalled 115,931 for the shows on the 28th and 29th of June making $7.7 million from ticket sales! #EMABiggestFans1D",0,2,0.05061634
Your current inclination is to convince others that everything... More for Leo http://t.co/7IrRH77ycQ,0,1,0.054425154
Now Playing @PATRICERMUSIC | @PRECISIONPROD - Doh Rough Meh [2014] #HCFRADIO http://t.co/qg7kcfBSv5,0,1,0.07571878
@JenniiferrT i hardly seen you tbh,0,1,0.055675775
RT @idgafarah: i love you @justinbieber 💜💜💜  #EMABiggestFansJustinBieber http://t.co/p1IzliFVUN,0,2,0.02799479
RT @arvinfido: #Kaththi Climax shoot today 👍,0,1,0.04330574
[7:20:22 PM] wah has left the game.,0,1,0.15874536
@samtaire Thank you! :)),0,2,0.01979167
"@JuventusCrazy @Radek1897 who was that, Nocerino? remember he played him before he was fit and it got worse? milanisti were furious.",0,0,0.14925146
"RT @AFWIndo: I posted 60 photos on Facebook in the album ""Ready Stock 12-Sep-14"" http://t.co/YFK7ie6eXb",0,1,0.044640157
Happy Birthday @grantlandis !! 🎉😘💋 sorry im late,0,2,0.03820536
"People who still use Paytm and complain about the top ups not reaching them, deserve so.",0,1,0.18327104
RT @Ashita_Bhayani: Stop asking me what do you do nowadays! I have all the time but no time for this question,0,0,0.06847429
Back to twitter !!! Tweeeeet !!! ;),0,2,0.10160093
one person followed me // automatically checked by http://t.co/8apBn9FMEA,0,1,0.059789665
RT @VijdanMohamed: In picture sonwar bazaar #KashmirFloods http://t.co/m3RRBastbV,0,1,0.09867329
RT @TheVampsTristan: Early morning gym session! What has happened to me?,0,1,0.05124051
"From Gabrielle Chanel to Karl Lagerfeld, discover the mythical places that forged the legend of CHANEL #insidechanel https://t.co/TzslQpGV61",0,1,0.06611314
"Hurray! I have finished ""Helping Neighbors"" task  in Big Business HD for iPad! http://t.co/n0nqeBXVxB #gameinsight #ipad #ipadgames",0,2,0.06288257
It's almost 3 why am I up,0,1,0.20634976
Morning #EPL fans. We have previewed the early Kick off at Loftus Road and fancy a Home Win http://t.co/Vcvy1NyJwO,0,2,0.04796106
"Get Clown Smurfs Ticket Machine or Clown Car to earn bonus prize tickets in the #SmurfsVillage, coming soon! http://t.co/PvSyvJJ7Sk",0,1,0.235033
@lucylibs This is our new electorate too and we're watching it closely,0,1,0.029803948
@siannybab chicken & bacon youth😍,0,2,0.1911833
@831katycat the dopest vid yet from #richienuzz https://t.co/kbgGCETpvQ,0,2,0.21083893
“@TeamLouis1DPH: It's been 2 years but I still laugh at Harry bc 😂😂😂 #2YearsOfLWWY #EMABiggestFans1D http://t.co/BC5zjDWrKy” always,0,2,0.05769929
RT ParkHeeYoung13: Let it go~!!! http://t.co/3GtcBf7Bgy,0,1,0.054314364
Trinidad and Tobago Win CFU Under 20 Championship: http://t.co/wYuvhZSrT7 http://t.co/Ow5DfUePik,0,1,0.09715041
Planning a shopping trip this weekend? We’re within easy walking distance of @Bullring and @Mailboxlife. #autumnshopping,0,2,0.040328383
i followed parlophone and now twitter wants me to follow every single record company out there. thanks but no thanks.,0,1,0.102038935
Cheech and chong http://t.co/34wuoEM5YE,0,1,0.33016762
RT @EPLStatman: There is no need to be upset http://t.co/9KAb9M5S4x,0,1,0.06687574
RT @notaspm: Section C Add Maths Paper 2 Every year the same question  Solution of triangle  Index number  Motion along straight line Linea…,0,1,0.07909101
RT @JpopAsia: [#JPOP] KARA To Make Japanese Comeback On November 5th http://t.co/xM8cSV6kPz,0,1,0.056399446
harry aka louis' girl,0,1,0.17138599
@Shhsharna skn i will dont watch dat😊,0,1,0.12853093
4 more hours to gov,0,1,0.17588715
@Slymgee same here broda,0,1,0.08926185
@Ducktail @phantom_flutist First impressions are everything...,0,1,0.03418599
@NaeFear @euanmccolm this kind of propagation of misinformation is harmful to Scotland. The no campaign gained over 400k more votes,0,0,0.29392752
"@ConservativeCO With half the state stoned, how can anyone tell?",0,0,0.23857552
@deanlemon Please Please Please Please Please Please Please Please Please Please Please Please Please Please Please Please Please Please,0,2,0.043001074
RT @omgWorIdImages: Stunning! http://t.co/Pzc1P8sFeA,0,2,0.038092703
"@IwatobiDolphin [Thankfully so, Rin had a well prepared answer for this question as well. He really did think through his tactic after -",0,2,0.053439837
RT @dvnnyboy_: Man 😪. I pray for this man & his daughter . 🙏  http://t.co/wEXSVeTahR,0,1,0.09750863
A city with the best sense of humour #MyGlasgow http://t.co/5HfMQjm40o,0,2,0.124118425
BUT HE MADE MY WISH COME TRUE 😭😭❤️ http://t.co/n720KmgWGW,0,2,0.039236594
FIND YOUR NEXT HIT!@ http://t.co/qGlxuX4BDW CLICK AND TAKE YOUR TIME CHOOSING YOUR NEXT SINGLE! CONSCIOUSBEATS,0,1,0.21392728
@andmish Looks great! Are you open to commissions or collabs?,0,2,0.025430677
"RT @CyMadD0x: ""@zoltar244: Vets Arrested In NYC As VA Shuts Down: http://t.co/szbaGq4WT6 via @youtube""",0,1,0.10163524
"@Cat_314 I like that slogan, Sounds good :) Yvonne",0,2,0.03057223
"uuggh , don't feel like going :c",0,0,0.2117217
RT @9GAG: Wise words. http://t.co/zOu8bigyOB http://t.co/FQbaqZ5lNI,0,2,0.04986029
I'm so tired 😭😴,0,0,0.28097957
RT @TrickyKid2: Great mini-doc a talented friend made http://t.co/BS7i0Uu6ux featuring @Neilaswanson @imommusic & more playing Dallas @vide…,0,2,0.038044114
Photoset: November 27 » Happy Birthday Yui! http://t.co/Y1TuhYUfHO,0,2,0.06564987
B.Slade - Blue French Kiss ♫,0,1,0.08896279
Last night in Bellevue ✌️,0,2,0.05921902
What he said ==>“@BigMeanMan: I'm taking advantage of being single with no kids every single second.”,0,1,0.2526286
RT @actual_eren: teen titans go,0,1,0.13498574
RT @kendra_lynn7: @JaaaacobG I love you too 💖😚,0,2,0.023855785
RT @RolskyKwt26: #TheBibleIsNotFiction God wrote it himself as proof instead of just showing up.. http://t.co/aoT1dVgMPx,0,1,0.057762865
@wesleystromberg Haha just found my mom,0,2,0.06890548
RT @DortmundAmerica: LET'S GO @BVB,0,2,0.043248624
RT @kambriathomas: All I ever want to do is lay in bed all day.,0,0,0.15082294
RT @Liddiianna: anyone wanna go to a haunted house tonight,0,1,0.14641951
@DonataHuggins I like the concept!,0,2,0.029041708
She's has a sexy smile braces and all,0,2,0.32332984
🍍💚🍍💚🍍  @Nashgrier   https://t.co/lTcfGIbEHg  GO WATCH IT NOW!!😂   Please @Nashgrier ilysfm💘😍😭🔫  🍍💚🍍💚🍍 ✖️33,0,2,0.049460925
RT @Things4WhitePpl: College Gameday,0,1,0.056405973
RT @ama_kusi: Borini was better off at Sunderland.,0,1,0.08161041
Whenever ur ready @LFC,0,1,0.06262937
"RT @naclark19: A @clubsporto themed menu today....debut of Sporto's De-BOCK-le, smoked STL style spare ribs, and smoked armadillo eggs! #On…",0,1,0.17984828
Okay. Things are starting to pile up.,0,0,0.14779544
@iPoonampandey so m i....,0,1,0.12632254
RT @GinsburgJobs: John Boehner Is Done Being Nice About The #Unemployed #ASSHOLE passing a jobs bill! http://t.co/G88qCAHV6i,0,1,0.13301875
RT @MaldonTiptreeFC: FULL-TIME: Maldon & Tiptree 0-2 Chatham Town http://t.co/doHaYi5lsr,0,1,0.118755825
RT @everything_utd: Chicharito has come on for Real Madrid & just scored 2 goals #MUFC,0,1,0.09008582
I posted a new photo to Facebook http://t.co/w9xIGWUYxg,0,1,0.09267203
@SouthamptonFC 2nd in BPL #COYR,0,1,0.068344764
I played #chess with GZA of the Wu-Tang Clan http://t.co/CxhUaXbXB0,0,1,0.2944993
"If they can't make time for you,  don't make time for them.",0,1,0.08669915
@K_TrainDMV @M3GAGBaller @LD2K @Ronnie2K That was in the 2kTV video though. I don't think they're trying to hide that.,0,1,0.0662391
Not in the mood for this,0,0,0.2881398
@CaliCre8ive Illustrator provides a .pdf option easily returned to .ai format. Exporting is a different animal. @rovedajr @Karlie_Mosher,0,1,0.08444031
RT @_lexxxuss: @JonesCorryn can't wait to see you babes 😻😽,0,2,0.090589896
@sahiloverthere I don't understand how you and @Roopali6 do this,0,0,0.07375806
RT @BiGGG_FiNE: @Airrogance awww thank you sweetheart 😘,0,2,0.023139514
@971117S haha sorry for that question,0,1,0.105933376
RT @scott161: World record swearing from Allardyce there. #westham #COYI #WHUFC,0,0,0.14028713
. Lol this new Twitter sweet 😋,0,2,0.19443437
Scavenger hunt! #bestbuddiescofc http://t.co/YLqEaqzfZO,0,2,0.119043894
Beauty Salon : 3 Series Upper Arm Blood Pressure Monitor – BP710N OMRON http://t.co/HA23F1f4Rs Deals #4949,0,1,0.10930085
@niaming_ Happy Birthday!! 😘🎉🎂💃💃,0,2,0.028670989
Swangin' Downtown - Segga Spiccoli ft. A6 LINK IN BIO! VIDEO JUST POSTED! SHOW ALL THE LOVE YOU CAN!… http://t.co/reF4MeFkR6,0,2,0.0812325
RT @DanaIM5: @willjayIM5 why so emotional o.O we have hammocks in our hotel rooms! Cheer up 😁,0,2,0.17127788
RT @B_Lowwww: Ine gotta go back to the old me cause I never changed .,0,1,0.11173706
RT @YepillPosts: Elsa in real life 😍👑 http://t.co/r3ItX7kolf,0,2,0.040131997
Already planning for the Hastings game Friday 👍,0,2,0.07213215
@HanoiToon @The_Looney_Toon @steve_gregory79 @SackPardew lol janmaat ain't got a clue has he,0,0,0.22083639
Kemarri ain't must see....lemme put an egg eh,0,1,0.354211
@qveenkk__ I mean pizza rolls,0,1,0.19413155
RT @A1__Frank: Let's cuddle and watch ESPN bby.,0,2,0.09801771
@_alkal_ no you don't.,0,1,0.061507665
RT @Juliehannier: @joeydegraw thank you for all! http://t.co/Qa1msJj7Sr,0,2,0.02367388
Set de fotos: league-of-legends-sexy-girls: Ashe Cosplay http://t.co/h6O1sqJ241,0,1,0.2316934
will you hug me in Poland? (@ROOM94 live on http://t.co/NEhoSYuEar),0,1,0.052284986
@Young_CelloCuhh BIG UPS to whoever did your video...it looks great! The audio sounds pretty crisp and your sound seems to b your OWN.,0,2,0.051415745
NTSPR- Strong lap for @TeamNTS9_24 & @brennannewberry - 29.040 for p.4 @NHMS - 5 mins remain in round 2 @NASCAR_Trucks,0,1,0.06494014
Need LiveMixtape Uploading? DM me right now for our package deals,0,1,0.052687023
RT @TheMindBlowing: Thought Of The Day: http://t.co/OMczQ4B0Vk,0,1,0.059280388
RT @yeolstagram: Sehun is the type of person who posts good photos of himself and derp photos of his members lol,0,2,0.09993334
RT @young_monz11: Yessir http://t.co/xRnMysIyd5,0,1,0.067160085
Discover fun facts about Lil Wayne http://t.co/UNSqor6ZbM finally I'm not late on a Birthday Happy Birthday Lil wayne,0,2,0.17821537
Beat Regina beat beat Regina! 🐎,0,2,0.105946645
@Smiley360 @purinaonedog #onedifference - glad to be here! This is my first twitter party!,0,2,0.040617112
...whose turbulent 20th century life was dramatic—and romantic—enough for an AMC or Showtime mini-series. (Composers Datebook),0,1,0.11512407
“@tygotem: Focused on me right now”,0,1,0.055933967
@PaulaJLingard @EdenMarketiers @kingscampden @gmbrockencote I second that... and utterly well deserved!!!! #EdenSuperStars,0,2,0.038576346
I need to stop online shopping,0,0,0.29634082
"Pwede!   RT@PatamaNiJuan: KNOCK KNOCK?  ""OLAF"" OLAF who?  'CAUSE OLAF ME. LOVES OLAF YOU.♪""",0,2,0.10610512
my dad said hes taking my phone off me cause I wouldn't go to the shop with him....,0,0,0.31023476
I posted a new photo to Facebook http://t.co/qf5hghM81D,0,1,0.09267203
RT @DFB_Team_EN: #EURO2020 is coming to #Germany! #Munich is amongst the host cities. http://t.co/6Ot9X9t6mB,0,1,0.036876127
MORPHEUS: (leans forward) you think those are opinions you're sharing?,0,1,0.07633994
Majorettes in the helmet good job last night girls. morgan_harless @_emmaloohoo @cevanah_jestine… http://t.co/DcB1LzZDve,0,2,0.08004948
RT @moiraf110: @Graser10 would teach us the history of Apple,0,1,0.051189117
Just because I'm not speaking to you doesn't mean I don't miss you.,0,1,0.11035451
“@kellie_mcgahn: I'm obsessed with vests 😍”@Mit_Carp,0,2,0.059030607
MY NETFLIX ISNT LOGGING IN,0,0,0.23779415
RT @desirantsnraves: #MahiraKhan looks stunning in @FeehaJamshed!  Loving the fusion of contemporary and traditional! #humsafar http://t.co…,0,2,0.0373526
RT @New_Narrative: Father of British Islamic State fighter admits role as al-Qaeda spokesman after 1998 US embassy bombings  http://t.co/wc…,0,1,0.197232
RT @LoveKaiDO: Keep singing with your awesome high pitched voice and make ppl laugh with your jokes ♡♡♡ #HappyChenDay #KimJongDay http://t.…,0,2,0.112203404
RT @shobhapande: NOTA bags second position in Chhattisgarh bypoll - http://t.co/9tltyexPDT -via Rediff News for Android Bware of the reject…,0,1,0.069070525
"Patience, persistence and perspiration make an unbeatable combination for success.-Napoleon Hill",0,2,0.070216194
"I usually see YWNA on my TL during LFC matches, we are u guys?",0,1,0.05623647
I added a video to a @YouTube playlist http://t.co/Rt7suKCioC Nightcore - Get Lucky,0,1,0.06566215
RT @pari_passu: Good Morning. Another fine day to defend our president. #p2 http://t.co/qgerSyAiaq,0,2,0.03877222
RT @GodSmackHooked: @skullbones77777 @DebbiMorales @Rattlehead81 @cayalaster @jay_4_14 @Jamesb1961 @EricEric992 @Huntin_Truckin Wicked top.…,0,1,0.13757877
@AsadKharal @Wiseguy70 tell us who they are?,0,1,0.03867059
RT @AnnelleChavez12: I feel lost and then remember I'm just trying to have fun.😎,0,2,0.07369939
What's on your #gameday menu? Serve up bowls of Tuna Chili from @Dirksfish. http://t.co/vjOrGdwTXA #footballfood http://t.co/JTvApJHwdg,0,1,0.060411926
"RT @KayyMacc_: @NormaJeane_B , I Swear Ion Think They Hearing US.",0,0,0.12645325
"@_LittleBoi_ next Friday Avalon free flow event, LEGGO.",0,1,0.06160824
"@Jordanvicky9312 , wahht is you mad for ?",0,1,0.3320403
Kind of laughing to see an owner of the restaurant we just left run out of another one we went to since theirs wasn't open yet.,0,1,0.14563622
"I'm supposed to be on a diet but I just demolished a bag of doritos, one of them chocolate rice crispies squares and a kinder bueno",0,0,0.38214573
-in the Canadian Navy as what we call a combat systems engineer.  -Marc Garneau,0,1,0.101981714
"RT @thehitsradio: It's 1D against the worlds biggest popstars! Who’s the most awesome? RT for 1D, FAVE for Little Mix! #1DvsTheWorld http:/…",0,2,0.06309382
Where that at tho???,0,1,0.2694794
It'll be interesting to see what WWE does tomorrow night at #NightOfChampions.,0,2,0.14782037
RT @AuburnTigers: Kick back and enjoy your college football weekend #Auburn Family. See you next Saturday for Homecoming. #WarEagle http://…,0,2,0.038843554
RT @xbriannaa_: Good afternoon 😽,0,2,0.030852694
I ate pizza yesterday and it satisfied my craving 🍕🍕🍕🍕,0,2,0.17367317
"But...look at the word ""satisfy"". Satisfactory means just getting by...that's a C on your report card.",0,1,0.07157298
@shanemchu7 did I say he was? But compaired to the less than dynamic labour leadership both here in England and up in Scotland ...,0,0,0.09018709
"Doc McStuffins seems to be around a lot of broken toys. Pretty suspicious, if you ask me.",0,0,0.27910864
"Oh God, all that You are is so overwhelming.",0,2,0.050907444
Here We Are All Alone In Dis Room..,0,0,0.2694512
Add me on snapchat lucassaffos10,0,1,0.14969386
Leicester are not going back to championship that much I know,0,1,0.11579628
My friends are probably better than your friends.,0,2,0.15469226
"@ltrox306 cool. Please let me know if there is anything in the way of service events, etc. I think our administration would be on board",0,2,0.031153316
Good news: experience shows we don't have to choose btw healthy families & healthy businesses: http://t.co/Sepkgkzzn4 #YesOn4MA #mapoli,0,2,0.036285624
RT @GaryLineker: I'm currently incapable of tweeting!,0,0,0.17981285
Once @yanic1965 said to me:  “Are you trying to say that you don’t have a contribution to make [to a political party]?,0,1,0.064682454
Ah!!!!!!!! @EnyimbaFC have got absolutely no reason not to beat Bayelsa United. Man must feel better.  #NPFL,0,2,0.1066441
"5 shots on target 5 goals, call it Leicester City.",0,1,0.15147589
If i told u i was different would you understand the difference?,0,1,0.10295952
"RT @ayshardzn: That was after all, entertaining. For everyone.",0,2,0.045046702
"Is anyone missing this little boy? Looks to be around 4 months old, maybe a bit older. He's super friendly! Bedford area.",0,2,0.045361623
@shortstuba2006 that was me! Glad you liked it :),0,2,0.025076726
"We at #VagabondFly love hitting the backcountry, what are your 3 non #FlyFishing essentials to take into the wild?  http://t.co/r3JYn2M4PP",0,2,0.062754594
Biggest ever climate march last Sunday. Did the political leaders listen? http://t.co/FZMa4Os4pW @TheCCoalition,0,1,0.048183043
RT @OliviaSomerlyn: Do you know what was one year ago today??,0,1,0.04024984
RT @robbopalmer: Wow. To have a haircut like young Vardy you need confidence. And boy does he have confidence.,0,2,0.09976449
RT @Real_Liam_Payne: Lol at my hand it looks so funny ... This is my strong hand aha 🙈👎,0,2,0.14570096
I see you @BPortistime RT @RazorbackMBB: Great time at the @RazorbackFB game yesterday. This is a family. #WeHOGS http://t.co/sLsqHTIF5D,0,2,0.03129487
"RT @DrWayneWDyer: A good one to remember - ""What other people think of me is none of my business.""  One of the highest places you... http:/…",0,2,0.062324673
